Part,Source Plate Name,Source Well,Destination ID,Destination Plate Name,Destination Well,Volume
"['Pd_000387', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C10']",E_pSCIP_coloniesinwater_384PP,C10,0,PCR_0000043,B5,800
"['Pr_000887', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'F8']",pSCIP_guideBaits,F8,0,PCR_0000043,B5,20
"['Pr_000809', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'C2']",pSCIP_guideBaits,C2,0,PCR_0000043,B5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1016, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,B5,40
"['Pd_000268', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C11']",E_pSCIP_coloniesinwater_384PP,C11,0,PCR_0000043,C5,800
"['Pr_000914', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'G11']",pSCIP_guideBaits,G11,0,PCR_0000043,C5,20
"['Pr_000836', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'D5']",pSCIP_guideBaits,D5,0,PCR_0000043,C5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1015, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,C5,40
"['Pd_000388', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C12']",E_pSCIP_coloniesinwater_384PP,C12,0,PCR_0000043,D5,800
"['Pr_000887', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'F8']",pSCIP_guideBaits,F8,0,PCR_0000043,D5,20
"['Pr_000809', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'C2']",pSCIP_guideBaits,C2,0,PCR_0000043,D5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1014, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,D5,40
"['Pd_000269', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C13']",E_pSCIP_coloniesinwater_384PP,C13,0,PCR_0000043,E5,800
"['Pr_000914', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'G11']",pSCIP_guideBaits,G11,0,PCR_0000043,E5,20
"['Pr_000836', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'D5']",pSCIP_guideBaits,D5,0,PCR_0000043,E5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1013, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,E5,40
"['Pd_000389', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C14']",E_pSCIP_coloniesinwater_384PP,C14,0,PCR_0000043,F5,800
"['Pr_000887', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'F8']",pSCIP_guideBaits,F8,0,PCR_0000043,F5,20
"['Pr_000809', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'C2']",pSCIP_guideBaits,C2,0,PCR_0000043,F5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1012, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,F5,40
"['Pd_000270', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C15']",E_pSCIP_coloniesinwater_384PP,C15,0,PCR_0000043,G5,800
"['Pr_000914', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'G11']",pSCIP_guideBaits,G11,0,PCR_0000043,G5,20
"['Pr_000836', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'D5']",pSCIP_guideBaits,D5,0,PCR_0000043,G5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1011, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,G5,40
"['Pd_000390', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C16']",E_pSCIP_coloniesinwater_384PP,C16,0,PCR_0000043,H5,800
"['Pr_000887', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'F8']",pSCIP_guideBaits,F8,0,PCR_0000043,H5,20
"['Pr_000809', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'C2']",pSCIP_guideBaits,C2,0,PCR_0000043,H5,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1010, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,H5,40
"['Pd_000272', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C17']",E_pSCIP_coloniesinwater_384PP,C17,0,PCR_0000043,A6,800
"['Pr_000915', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'G12']",pSCIP_guideBaits,G12,0,PCR_0000043,A6,20
"['Pr_000837', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'D6']",pSCIP_guideBaits,D6,0,PCR_0000043,A6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1009, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,A6,40
"['Pd_000392', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C18']",E_pSCIP_coloniesinwater_384PP,C18,0,PCR_0000043,B6,800
"['Pr_000888', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'F9']",pSCIP_guideBaits,F9,0,PCR_0000043,B6,20
"['Pr_000810', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'C3']",pSCIP_guideBaits,C3,0,PCR_0000043,B6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1008, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,B6,40
"['Pd_000273', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C19']",E_pSCIP_coloniesinwater_384PP,C19,0,PCR_0000043,C6,800
"['Pr_000915', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'G12']",pSCIP_guideBaits,G12,0,PCR_0000043,C6,20
"['Pr_000837', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'D6']",pSCIP_guideBaits,D6,0,PCR_0000043,C6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1007, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,C6,40
"['Pd_000393', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C20']",E_pSCIP_coloniesinwater_384PP,C20,0,PCR_0000043,D6,800
"['Pr_000888', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'F9']",pSCIP_guideBaits,F9,0,PCR_0000043,D6,20
"['Pr_000810', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'C3']",pSCIP_guideBaits,C3,0,PCR_0000043,D6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1006, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,D6,40
"['Pd_000274', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C21']",E_pSCIP_coloniesinwater_384PP,C21,0,PCR_0000043,E6,800
"['Pr_000915', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'G12']",pSCIP_guideBaits,G12,0,PCR_0000043,E6,20
"['Pr_000837', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'D6']",pSCIP_guideBaits,D6,0,PCR_0000043,E6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1005, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,E6,40
"['Pd_000394', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C22']",E_pSCIP_coloniesinwater_384PP,C22,0,PCR_0000043,F6,800
"['Pr_000888', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'F9']",pSCIP_guideBaits,F9,0,PCR_0000043,F6,20
"['Pr_000810', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'C3']",pSCIP_guideBaits,C3,0,PCR_0000043,F6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1004, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,F6,40
"['Pd_000275', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C23']",E_pSCIP_coloniesinwater_384PP,C23,0,PCR_0000043,G6,800
"['Pr_000915', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'G12']",pSCIP_guideBaits,G12,0,PCR_0000043,G6,20
"['Pr_000837', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'D6']",pSCIP_guideBaits,D6,0,PCR_0000043,G6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1003, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,G6,40
"['Pd_000395', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'C24']",E_pSCIP_coloniesinwater_384PP,C24,0,PCR_0000043,H6,800
"['Pr_000888', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'F9']",pSCIP_guideBaits,F9,0,PCR_0000043,H6,20
"['Pr_000810', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'C3']",pSCIP_guideBaits,C3,0,PCR_0000043,H6,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1002, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,H6,40
"['Pd_000277', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E1']",E_pSCIP_coloniesinwater_384PP,E1,0,PCR_0000043,A7,800
"['Pr_000910', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'G7']",pSCIP_guideBaits,G7,0,PCR_0000043,A7,20
"['Pr_000832', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'D1']",pSCIP_guideBaits,D1,0,PCR_0000043,A7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1001, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,A7,40
"['Pd_000397', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E2']",E_pSCIP_coloniesinwater_384PP,E2,0,PCR_0000043,B7,800
"['Pr_000868', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'E13']",pSCIP_guideBaits,E13,0,PCR_0000043,B7,20
"['Pr_000790', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'B7']",pSCIP_guideBaits,B7,0,PCR_0000043,B7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 1000, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,B7,40
"['Pd_000278', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E3']",E_pSCIP_coloniesinwater_384PP,E3,0,PCR_0000043,C7,800
"['Pr_000910', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'G7']",pSCIP_guideBaits,G7,0,PCR_0000043,C7,20
"['Pr_000832', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'D1']",pSCIP_guideBaits,D1,0,PCR_0000043,C7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 999, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,C7,40
"['Pd_000398', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E4']",E_pSCIP_coloniesinwater_384PP,E4,0,PCR_0000043,D7,800
"['Pr_000868', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'E13']",pSCIP_guideBaits,E13,0,PCR_0000043,D7,20
"['Pr_000790', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'B7']",pSCIP_guideBaits,B7,0,PCR_0000043,D7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 998, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,D7,40
"['Pd_000279', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E5']",E_pSCIP_coloniesinwater_384PP,E5,0,PCR_0000043,E7,800
"['Pr_000910', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'G7']",pSCIP_guideBaits,G7,0,PCR_0000043,E7,20
"['Pr_000832', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'D1']",pSCIP_guideBaits,D1,0,PCR_0000043,E7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 997, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,E7,40
"['Pd_000399', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E6']",E_pSCIP_coloniesinwater_384PP,E6,0,PCR_0000043,F7,800
"['Pr_000868', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'E13']",pSCIP_guideBaits,E13,0,PCR_0000043,F7,20
"['Pr_000790', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'B7']",pSCIP_guideBaits,B7,0,PCR_0000043,F7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 996, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,F7,40
"['Pd_000280', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E7']",E_pSCIP_coloniesinwater_384PP,E7,0,PCR_0000043,G7,800
"['Pr_000910', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'G7']",pSCIP_guideBaits,G7,0,PCR_0000043,G7,20
"['Pr_000832', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'D1']",pSCIP_guideBaits,D1,0,PCR_0000043,G7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 995, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,G7,40
"['Pd_000400', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E8']",E_pSCIP_coloniesinwater_384PP,E8,0,PCR_0000043,H7,800
"['Pr_000868', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'E13']",pSCIP_guideBaits,E13,0,PCR_0000043,H7,20
"['Pr_000790', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'B7']",pSCIP_guideBaits,B7,0,PCR_0000043,H7,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 994, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,H7,40
"['Pd_000282', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E9']",E_pSCIP_coloniesinwater_384PP,E9,0,PCR_0000043,A8,800
"['Pr_000911', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'G8']",pSCIP_guideBaits,G8,0,PCR_0000043,A8,20
"['Pr_000833', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'D2']",pSCIP_guideBaits,D2,0,PCR_0000043,A8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 993, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,A8,40
"['Pd_000402', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E10']",E_pSCIP_coloniesinwater_384PP,E10,0,PCR_0000043,B8,800
"['Pr_000869', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'E14']",pSCIP_guideBaits,E14,0,PCR_0000043,B8,20
"['Pr_000791', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'B8']",pSCIP_guideBaits,B8,0,PCR_0000043,B8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 992, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,B8,40
"['Pd_000283', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E11']",E_pSCIP_coloniesinwater_384PP,E11,0,PCR_0000043,C8,800
"['Pr_000911', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'G8']",pSCIP_guideBaits,G8,0,PCR_0000043,C8,20
"['Pr_000833', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'D2']",pSCIP_guideBaits,D2,0,PCR_0000043,C8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 991, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,C8,40
"['Pd_000403', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E12']",E_pSCIP_coloniesinwater_384PP,E12,0,PCR_0000043,D8,800
"['Pr_000869', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'E14']",pSCIP_guideBaits,E14,0,PCR_0000043,D8,20
"['Pr_000791', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 848, 0.02, 'pSCIP_guideBaits', 'B8']",pSCIP_guideBaits,B8,0,PCR_0000043,D8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 990, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,D8,40
"['Pd_000284', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E13']",E_pSCIP_coloniesinwater_384PP,E13,0,PCR_0000043,E8,800
"['Pr_000911', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'G8']",pSCIP_guideBaits,G8,0,PCR_0000043,E8,20
"['Pr_000833', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'D2']",pSCIP_guideBaits,D2,0,PCR_0000043,E8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 989, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,E8,40
"['Pd_000404', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E14']",E_pSCIP_coloniesinwater_384PP,E14,0,PCR_0000043,F8,800
"['Pr_000869', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'E14']",pSCIP_guideBaits,E14,0,PCR_0000043,F8,20
"['Pr_000791', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 847, 0.02, 'pSCIP_guideBaits', 'B8']",pSCIP_guideBaits,B8,0,PCR_0000043,F8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 988, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,F8,40
"['Pd_000285', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E15']",E_pSCIP_coloniesinwater_384PP,E15,0,PCR_0000043,G8,800
"['Pr_000911', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'G8']",pSCIP_guideBaits,G8,0,PCR_0000043,G8,20
"['Pr_000833', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'D2']",pSCIP_guideBaits,D2,0,PCR_0000043,G8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 987, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,G8,40
"['Pd_000405', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E16']",E_pSCIP_coloniesinwater_384PP,E16,0,PCR_0000043,H8,800
"['Pr_000869', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'E14']",pSCIP_guideBaits,E14,0,PCR_0000043,H8,20
"['Pr_000791', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 846, 0.02, 'pSCIP_guideBaits', 'B8']",pSCIP_guideBaits,B8,0,PCR_0000043,H8,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 986, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,H8,40
"['Pd_000287', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E17']",E_pSCIP_coloniesinwater_384PP,E17,0,PCR_0000043,A9,800
"['Pr_000912', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'G9']",pSCIP_guideBaits,G9,0,PCR_0000043,A9,20
"['Pr_000834', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'D3']",pSCIP_guideBaits,D3,0,PCR_0000043,A9,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 985, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,A9,40
"['Pd_000407', '', 'Plasmid', Decimal('1.00'), Decimal('30.00'), 1, 20, 0.8, 'E_pSCIP_coloniesinwater_384PP', 'E18']",E_pSCIP_coloniesinwater_384PP,E18,0,PCR_0000043,B9,800
"['Pr_000870', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'E15']",pSCIP_guideBaits,E15,0,PCR_0000043,B9,20
"['Pr_000792', 'REV', 'Primer', Decimal('100.00'), Decimal('30.00'), 4, 849, 0.02, 'pSCIP_guideBaits', 'B9']",pSCIP_guideBaits,B9,0,PCR_0000043,B9,20
"['Pr_000975', 'FWD', 'Primer', Decimal('100.00'), Decimal('55.00'), 160, 984, 0.04, 'pSCIP_guideBaits', 'P21']",pSCIP_guideBaits,P21,0,PCR_0000043,B9,40
